id;date_commentaire;device;canal;sentiment_source;type_irritant;type_sinistre;anciennete_client;type_contrat;csat;gravite_sinistre;region_client;canal_resolution;commentaire;text_norm;sentiment_pred;score_sentiment;incident;categorie_principale;categorie_secondaire;score_categorie;methode_categorie;contradiction;theme;theme_detail;pipeline_version
64;2024-09-16;Android;App;neg;lenteur;collision;3-10 ans;pro;1;moyenne;Occitanie;Web;Ras-le-bol, le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout, et ça bloque encore, j'ai fini par appeler.;ras le bol le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout et ça bloque encore j'ai fini par appeler;Négatif;1.0;True;Déclaration / Dossier;;2.0;keywords;False;Déclaration / Dossier;;ASSURANCE_FINAL_v1
65;2024-02-01;Android;Web;neu;complexité;collision;3-10 ans;tiers;3;moyenne;Centre-Val de Loire;Web;Pas terrible mais bon, c'est trop technique pour un petit impact, bref ça passe mais c'est limite, j'attends une amélioration.;pas terrible mais bon c'est trop technique pour un petit impact bref ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
66;2024-11-19;iOS;App;neg;parcours;collision;3-10 ans;tous_risques;1;faible;Hauts-de-France;App;Franchement, on tourne en rond dans les écrans sur la partie indemnisation et je perds tout, franchement ça bloque encore, ça devient pénible.;franchement on tourne en rond dans les écrans sur la partie indemnisation et je perds tout franchement ça bloque encore ça devient pénible;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
67;2024-03-06;iOS;Web;neu;parcours;bris_de_glace;3-10 ans;tous_risques;3;faible;Nouvelle-Aquitaine;App;Globalement ça va, le parcours est confus sur la partie indemnisation, honnêtement j'ai réussi au final, le support via app a aidé.;globalement ça va le parcours est confus sur la partie indemnisation honnêtement j'ai réussi au final le support via app a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
68;2024-09-16;iOS;Web;pos;photo;collision;3-10 ans;tiers;5;faible;Auvergne-Rhône-Alpes;Téléphone;Merci, les photos restent en attente sur l'étape des justificatifs mais la résolution a été rapide, honnêtement j'ai eu une réponse rapide, service efficace.;merci les photos restent en attente sur l'étape des justificatifs mais la résolution a été rapide honnêtement j'ai eu une réponse rapide service efficace;Positif;3.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
69;2024-08-17;Android;App;pos;bug;catastrophe_naturelle;1-3 ans;tous_risques;5;faible;Auvergne-Rhône-Alpes;App;Très satisfait le bouton valider ne fait rien après la mise à jour et j'ai pu finaliser sans stress donc le suivi était clair continuez.;très satisfait le bouton valider ne fait rien après la mise à jour et j'ai pu finaliser sans stress donc le suivi était clair continuez;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
70;2024-09-21;Web;App;neu;photo;catastrophe_naturelle;0-1 an;tous_risques;3;forte;Auvergne-Rhône-Alpes;Web;C'est mitigé, l'envoi des clichés échoue à la fin du formulaire, franchement ça passe mais c'est limite, ça manque de simplicité.;c'est mitigé l'envoi des clichés échoue à la fin du formulaire franchement ça passe mais c'est limite ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
71;2024-04-24;Android;Téléphone;neu;parcours;vol;0-1 an;tiers;3;moyenne;PACA;App;C'est mitigé, les boutons ne sont pas clairs quand il faut choisir le garage, honnêtement j'ai réussi au final, le support via app a aidé.;c'est mitigé les boutons ne sont pas clairs quand il faut choisir le garage honnêtement j'ai réussi au final le support via app a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
72;2024-11-07;iOS;App;neg;photo;collision;1-3 ans;tous_risques;2;faible;Bretagne;Web;Franchement, les photos restent en attente à la fin du formulaire malgré plusieurs essais, du coup je perds un temps fou, merci de corriger vite.;franchement les photos restent en attente à la fin du formulaire malgré plusieurs essais du coup je perds un temps fou merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
73;2024-12-06;iOS;App;neg;complexité;bris_de_glace;3-10 ans;tous_risques;1;faible;Occitanie;Web;C'est inadmissible, la procédure est trop longue juste pour une info, et je perds un temps fou, j'ai fini par appeler.;c'est inadmissible la procédure est trop longue juste pour une info et je perds un temps fou j'ai fini par appeler;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
74;2024-06-19;Android;App;neg;parcours;vol;3-10 ans;pro;2;moyenne;Pays de la Loire;App;Franchement, les infos demandées se répètent pour une simple déclaration, alors rien n'avance, merci de corriger vite.;franchement les infos demandées se répètent pour une simple déclaration alors rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
75;2024-10-05;Android;App;neu;photo;incendie;0-1 an;tous_risques;3;faible;Pays de la Loire;Web;Ça pourrait être mieux je ne peux pas joindre les images même en 4G honnêtement ça passe mais c'est limite le support via web a.;ça pourrait être mieux je ne peux pas joindre les images même en g honnêtement ça passe mais c'est limite le support via web a;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
76;2024-09-22;Android;App;neg;lenteur;catastrophe_naturelle;1-3 ans;tiers;1;faible;Grand Est;App;Franchement le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout franchement je perds un temps fou c'est pas.;franchement le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout franchement je perds un temps fou c'est pas;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
77;2024-11-10;Web;App;pos;complexité;collision;3-10 ans;tous_risques;4;forte;Île-de-France;Web;Merci, on me demande des infos impossibles pour un sinistre simple au début, puis tout s'est débloqué rapidement.;merci on me demande des infos impossibles pour un sinistre simple au début puis tout s'est débloqué rapidement;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
78;2024-08-18;Web;App;neu;parcours;bris_de_glace;1-3 ans;tous_risques;3;faible;Île-de-France;Téléphone;C'est mitigé, les infos demandées se répètent entre les onglets, franchement ça passe mais c'est limite, j'attends une amélioration.;c'est mitigé les infos demandées se répètent entre les onglets franchement ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
79;2024-12-21;Web;App;neg;authentification;collision;10+ ans;tous_risques;1;moyenne;Bourgogne-Franche-Comté;Agence;Très mécontent, ça bloque sur l'authentification depuis plusieurs tentatives et je perds tout, mais je perds un temps fou, je vais réessayer plus tard.;très mécontent ça bloque sur l'authentification depuis plusieurs tentatives et je perds tout mais je perds un temps fou je vais réessayer plus tard;Négatif;2.0;True;Compte / Connexion / Authentification;;2.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
80;2024-11-22;Android;App;neg;complexité;vol;1-3 ans;tous_risques;2;moyenne;Nouvelle-Aquitaine;Téléphone;Je suis déçu, c'est trop technique pour un petit impact malgré plusieurs essais, mais je perds un temps fou, merci quand même.;je suis déçu c'est trop technique pour un petit impact malgré plusieurs essais mais je perds un temps fou merci quand même;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
81;2024-02-07;Android;App;neg;lenteur;collision;0-1 an;jeune_conducteur;1;moyenne;Île-de-France;Web;C'est inadmissible, le chargement est interminable depuis ce matin, donc rien n'avance, c'est pas sérieux.;c'est inadmissible le chargement est interminable depuis ce matin donc rien n'avance c'est pas sérieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
82;2024-09-22;Web;Web;neg;parcours;bris_de_glace;0-1 an;tiers;1;faible;Île-de-France;Email;Très mécontent, le parcours est confus entre devis et sinistre, bref rien n'avance, ça devient pénible.;très mécontent le parcours est confus entre devis et sinistre bref rien n'avance ça devient pénible;Négatif;1.0;True;Contrat / Attestation / Documents;;1.0;keywords;False;Contrat / Attestation / Documents;;ASSURANCE_FINAL_v1
83;2024-11-29;Android;Web;neu;photo;incendie;3-10 ans;tous_risques;3;faible;Auvergne-Rhône-Alpes;Téléphone;C'est mitigé, je ne peux pas joindre les images pendant la déclaration, honnêtement j'ai dû m'y reprendre, le support via téléphone a aidé.;c'est mitigé je ne peux pas joindre les images pendant la déclaration honnêtement j'ai dû m'y reprendre le support via téléphone a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
84;2024-06-23;iOS;App;neu;bug;incendie;10+ ans;tiers;3;faible;Hauts-de-France;App;Ça pourrait être mieux un message d'erreur apparaît dès que je passe à l'étape suivante alors j'ai réussi au final le support via app a.;ça pourrait être mieux un message d'erreur apparaît dès que je passe à l'étape suivante alors j'ai réussi au final le support via app a;Négatif;1.0;True;Technique / Bug / Fonctionnalité;;2.0;keywords;False;Technique / Bug / Fonctionnalité;;ASSURANCE_FINAL_v1
85;2024-11-11;Android;Email;pos;bug;catastrophe_naturelle;3-10 ans;tiers;4;faible;Hauts-de-France;Web;Merci, ça me déconnecte tout seul après la mise à jour mais la résolution a été rapide, et tout est bien expliqué, continuez comme ça.;merci ça me déconnecte tout seul après la mise à jour mais la résolution a été rapide et tout est bien expliqué continuez comme ça;Positif;2.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
86;2024-09-10;iOS;Web;neu;photo;collision;0-1 an;tiers;3;faible;Nouvelle-Aquitaine;Web;Globalement ça va, la caméra ne s'ouvre pas au moment de valider, et ça passe mais c'est limite, ça manque de simplicité.;globalement ça va la caméra ne s'ouvre pas au moment de valider et ça passe mais c'est limite ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
87;2024-10-08;Android;Email;neu;photo;catastrophe_naturelle;1-3 ans;tous_risques;3;faible;Bourgogne-Franche-Comté;Téléphone;C'est mitigé, l'ajout des photos bloque après trois essais, franchement j'ai réussi au final, le support via téléphone a aidé.;c'est mitigé l'ajout des photos bloque après trois essais franchement j'ai réussi au final le support via téléphone a aidé;Négatif;1.0;True;Support / Service client;;1.0;keywords;False;Support / Service client;;ASSURANCE_FINAL_v1
88;2024-08-21;Android;Téléphone;neg;complexité;collision;1-3 ans;tous_risques;2;moyenne;Occitanie;Web;Ras-le-bol, on me demande des infos impossibles avant de valider, alors je perds un temps fou, c'est pas sérieux.;ras le bol on me demande des infos impossibles avant de valider alors je perds un temps fou c'est pas sérieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
89;2024-12-18;iOS;Web;neg;parcours;catastrophe_naturelle;3-10 ans;tiers;1;moyenne;Île-de-France;Web;Franchement, je n'arrive pas à trouver où suivre mon sinistre quand il faut choisir le garage, donc ça bloque encore, ça devient pénible.;franchement je n'arrive pas à trouver où suivre mon sinistre quand il faut choisir le garage donc ça bloque encore ça devient pénible;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
90;2024-07-30;iOS;App;neu;complexité;incendie;3-10 ans;tiers;3;faible;Auvergne-Rhône-Alpes;App;Pas terrible mais bon, je dois refaire plusieurs fois alors que j'ai déjà envoyé, franchement j'ai réussi au final, j'attends une amélioration.;pas terrible mais bon je dois refaire plusieurs fois alors que j'ai déjà envoyé franchement j'ai réussi au final j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
91;2024-12-14;iOS;Web;neu;photo;collision;3-10 ans;tiers;3;forte;Auvergne-Rhône-Alpes;App;Pas terrible mais bon, l'ajout des photos bloque même en 4G, honnêtement ça passe mais c'est limite, j'attends une amélioration.;pas terrible mais bon l'ajout des photos bloque même en g honnêtement ça passe mais c'est limite j'attends une amélioration;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
92;2024-05-27;Android;Web;neg;complexité;vol;10+ ans;jeune_conducteur;2;faible;Bourgogne-Franche-Comté;App;Ras-le-bol, on me demande des infos impossibles avant de valider, alors rien n'avance, je vais réessayer plus tard.;ras le bol on me demande des infos impossibles avant de valider alors rien n'avance je vais réessayer plus tard;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
93;2024-11-11;iOS;App;neg;authentification;collision;1-3 ans;tiers;2;moyenne;Île-de-France;Téléphone;Ras-le-bol, le code SMS n'arrive pas après changement de téléphone et je perds tout, donc je perds un temps fou, merci quand même.;ras le bol le code sms n'arrive pas après changement de téléphone et je perds tout donc je perds un temps fou merci quand même;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
94;2024-05-26;iOS;Téléphone;neg;parcours;bris_de_glace;3-10 ans;pro;1;faible;Bretagne;Email;Franchement je ne comprends pas les étapes quand il faut choisir le garage et je perds tout honnêtement je perds un temps fou merci de.;franchement je ne comprends pas les étapes quand il faut choisir le garage et je perds tout honnêtement je perds un temps fou merci de;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
95;2024-06-20;Android;Email;neg;lenteur;catastrophe_naturelle;10+ ans;tous_risques;1;moyenne;Nouvelle-Aquitaine;Téléphone;Je suis déçu, ça mouline sans fin au moment d'envoyer et je perds tout, donc je perds un temps fou, je vais réessayer plus tard.;je suis déçu ça mouline sans fin au moment d'envoyer et je perds tout donc je perds un temps fou je vais réessayer plus tard;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
96;2024-11-23;Web;Web;neg;photo;bris_de_glace;1-3 ans;tiers;2;forte;Île-de-France;App;C'est inadmissible, je ne peux pas joindre les images pendant la déclaration et je perds tout, bref ça bloque encore, merci de corriger vite.;c'est inadmissible je ne peux pas joindre les images pendant la déclaration et je perds tout bref ça bloque encore merci de corriger vite;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
97;2024-12-07;Android;App;neg;parcours;incendie;3-10 ans;tiers;1;moyenne;Bourgogne-Franche-Comté;App;Ras-le-bol, le parcours est confus entre devis et sinistre, donc je perds un temps fou, c'est pas sérieux.;ras le bol le parcours est confus entre devis et sinistre donc je perds un temps fou c'est pas sérieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
98;2024-10-02;Web;Web;neu;parcours;bris_de_glace;3-10 ans;tous_risques;3;faible;Nouvelle-Aquitaine;Email;Globalement ça va, je ne comprends pas les étapes pour une simple déclaration, du coup j'ai réussi au final, j'attends une amélioration.;globalement ça va je ne comprends pas les étapes pour une simple déclaration du coup j'ai réussi au final j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
